symbol,time,open,high,low,close,volume,date,average_sentiment_score,log_sentiment_score
UNH,2024-08-09 00:00:00-04:00,565.93,565.93,557.64,558.66,157754,2024-08-09 00:00:00.000000,0.9015085299809774,-0.1036857743968656
UNH,2024-08-12 00:00:00-04:00,561.84,568.915,561.48,565.345,157197,2024-08-12 00:00:00.000000,,
UNH,2024-08-13 00:00:00-04:00,570.165,575.585,570.02,574.365,135382,2024-08-13 00:00:00.000000,0.9612138867378236,-0.0395583279314008
UNH,2024-08-14 00:00:00-04:00,575.66,581.1,573.28,579.58,139889,2024-08-14 00:00:00.000000,0.9994598627090454,-0.0005402832176504
UNH,2024-08-15 00:00:00-04:00,579.675,582.995,573.71,579.515,130174,2024-08-15 00:00:00.000000,0.8383731245994568,-0.1762920215118595
UNH,2024-08-16 00:00:00-04:00,581.565,581.565,574.24,577.9,87364,2024-08-16 00:00:00.000000,,
UNH,2024-08-19 00:00:00-04:00,577.93,583.27,577.93,578.99,57421,2024-08-19 00:00:00.000000,0.9998706976572672,-0.0001293107030013
UNH,2024-08-20 00:00:00-04:00,579.965,583.6,575.52,580.65,72762,2024-08-20 00:00:00.000000,0.999997854232788,-2.1457695140758196e-06
UNH,2024-08-21 00:00:00-04:00,582.05,583.0,577.475,578.04,96210,2024-08-21 00:00:00.000000,0.9967114329338074,-0.0032939862871096
UNH,2024-08-22 00:00:00-04:00,580.77,582.46,570.62,578.55,98763,2024-08-22 00:00:00.000000,0.9999295473098756,-7.045517203185666e-05
UNH,2024-08-23 00:00:00-04:00,579.29,585.1,578.99,584.47,88321,2024-08-23 00:00:00.000000,0.999993085861206,-6.914162696713121e-06
UNH,2024-08-26 00:00:00-04:00,587.095,591.95,585.955,587.03,63524,2024-08-26 00:00:00.000000,,
UNH,2024-08-27 00:00:00-04:00,589.52,591.96,583.86,587.14,76378,2024-08-27 00:00:00.000000,,
UNH,2024-08-28 00:00:00-04:00,588.2,592.83,584.01,588.485,86607,2024-08-28 00:00:00.000000,0.9965460896492004,-0.0034598888693027
UNH,2024-08-29 00:00:00-04:00,590.9,592.52,584.54,591.27,115688,2024-08-29 00:00:00.000000,,
UNH,2024-08-30 00:00:00-04:00,590.55,593.05,586.665,590.25,113112,2024-08-30 00:00:00.000000,,
JNJ,2024-08-05 00:00:00-04:00,164.715,165.74,160.58,161.32,333289,2024-08-05 00:00:00.000000,0.9999442100524902,-5.5791503826772025e-05
JNJ,2024-08-06 00:00:00-04:00,161.17,161.37,158.98,159.02,166449,2024-08-06 00:00:00.000000,,
JNJ,2024-08-07 00:00:00-04:00,159.08,160.58,158.39,158.91,115699,2024-08-07 00:00:00.000000,0.998204231262207,-0.0017973830633992
JNJ,2024-08-08 00:00:00-04:00,158.28,160.675,158.12,160.26,142853,2024-08-08 00:00:00.000000,,
JNJ,2024-08-09 00:00:00-04:00,160.11,160.85,159.44,160.62,92096,2024-08-09 00:00:00.000000,,
JNJ,2024-08-12 00:00:00-04:00,160.77,161.66,158.73,159.9,180878,2024-08-12 00:00:00.000000,0.998558074235916,-0.0014429663394469
JNJ,2024-08-13 00:00:00-04:00,160.36,160.36,156.545,158.39,162794,2024-08-13 00:00:00.000000,0.9510882794857024,-0.0501483926843289
JNJ,2024-08-14 00:00:00-04:00,157.885,159.53,157.61,158.46,81063,2024-08-14 00:00:00.000000,0.9954874515533448,-0.0045227607272518
JNJ,2024-08-15 00:00:00-04:00,158.835,159.48,157.84,159.06,165085,2024-08-15 00:00:00.000000,0.977520247300466,-0.0227362739862744
JNJ,2024-08-16 00:00:00-04:00,159.69,159.92,158.18,159.38,95516,2024-08-16 00:00:00.000000,,
JNJ,2024-08-19 00:00:00-04:00,159.44,160.28,159.22,159.58,104658,2024-08-19 00:00:00.000000,0.999794900417328,-0.0002051206184678
JNJ,2024-08-20 00:00:00-04:00,159.985,160.89,159.68,160.26,99061,2024-08-20 00:00:00.000000,0.9841413646936416,-0.0159857289419217
JNJ,2024-08-21 00:00:00-04:00,160.47,161.47,160.34,161.44,150383,2024-08-21 00:00:00.000000,,
JNJ,2024-08-22 00:00:00-04:00,162.05,162.44,160.81,162.44,121421,2024-08-22 00:00:00.000000,,
JNJ,2024-08-23 00:00:00-04:00,162.4,164.205,161.7,164.1,252884,2024-08-23 00:00:00.000000,0.9985798597335817,-0.0014211496213368
JNJ,2024-08-26 00:00:00-04:00,164.17,165.705,163.58,164.62,126486,2024-08-26 00:00:00.000000,0.9996472597122192,-0.0003528025152699
JNJ,2024-08-27 00:00:00-04:00,163.555,164.03,162.16,162.99,110222,2024-08-27 00:00:00.000000,0.9998851120471954,-0.0001148945529309
JNJ,2024-08-28 00:00:00-04:00,163.155,165.0,163.15,163.99,189942,2024-08-28 00:00:00.000000,0.9504373669624328,-0.0508330140565511
JNJ,2024-08-29 00:00:00-04:00,164.5,164.69,163.405,164.22,142586,2024-08-29 00:00:00.000000,0.88728067278862,-0.1195939174262909
JNJ,2024-08-30 00:00:00-04:00,163.92,165.98,163.82,165.81,128832,2024-08-30 00:00:00.000000,0.9716176986694336,-0.0287928660160833
XOM,2024-08-05 00:00:00-04:00,115.62,116.01,113.255,114.8,413413,2024-08-05 00:00:00.000000,0.9971393148104348,-0.0028647847697141
XOM,2024-08-06 00:00:00-04:00,114.45,115.625,113.68,114.02,327691,2024-08-06 00:00:00.000000,,
XOM,2024-08-07 00:00:00-04:00,115.435,117.09,115.435,115.73,208962,2024-08-07 00:00:00.000000,0.9999972581863404,-2.7418174184459116e-06
XOM,2024-08-08 00:00:00-04:00,115.785,118.05,115.77,117.9,196612,2024-08-08 00:00:00.000000,,
XOM,2024-08-09 00:00:00-04:00,117.885,119.28,117.41,118.83,244646,2024-08-09 00:00:00.000000,0.9999603033065796,-3.9697481354996745e-05
XOM,2024-08-12 00:00:00-04:00,119.55,120.11,118.04,119.02,359713,2024-08-12 00:00:00.000000,,
XOM,2024-08-13 00:00:00-04:00,118.275,118.47,117.51,117.86,413922,2024-08-13 00:00:00.000000,0.7688097357749939,-0.2629117578071294
XOM,2024-08-14 00:00:00-04:00,117.96,119.885,117.695,118.9,194731,2024-08-14 00:00:00.000000,0.9996525049209596,-0.0003475554694461
XOM,2024-08-15 00:00:00-04:00,118.35,119.63,118.28,118.73,282268,2024-08-15 00:00:00.000000,,
XOM,2024-08-16 00:00:00-04:00,117.9,118.47,117.69,118.17,139719,2024-08-16 00:00:00.000000,,
XOM,2024-08-19 00:00:00-04:00,118.51,120.49,118.26,118.5,236264,2024-08-19 00:00:00.000000,,
XOM,2024-08-20 00:00:00-04:00,118.56,118.56,114.515,114.54,378021,2024-08-20 00:00:00.000000,0.9995979517698288,-0.0004021290732301
XOM,2024-08-21 00:00:00-04:00,115.1,115.55,113.76,113.84,225570,2024-08-21 00:00:00.000000,,
XOM,2024-08-22 00:00:00-04:00,113.7,115.0,113.7,114.75,126830,2024-08-22 00:00:00.000000,,
XOM,2024-08-23 00:00:00-04:00,115.13,116.7,115.07,116.32,183235,2024-08-23 00:00:00.000000,,
XOM,2024-08-26 00:00:00-04:00,117.8,118.925,116.94,118.8,425288,2024-08-26 00:00:00.000000,0.814072847366333,-0.2057054239048302
XOM,2024-08-27 00:00:00-04:00,119.08,119.4,117.4,117.73,171967,2024-08-27 00:00:00.000000,0.966027706861496,-0.0345627631297031
XOM,2024-08-28 00:00:00-04:00,117.0,117.55,116.26,116.49,223201,2024-08-28 00:00:00.000000,0.999889314174652,-0.0001106919514759
XOM,2024-08-29 00:00:00-04:00,117.6,118.78,116.37,118.16,316162,2024-08-29 00:00:00.000000,,
XOM,2024-08-30 00:00:00-04:00,116.71,118.02,116.32,117.9,195066,2024-08-30 00:00:00.000000,,
V,2024-08-05 00:00:00-04:00,261.265,262.88,254.53,256.28,394722,2024-08-05 00:00:00.000000,0.9985111355781556,-0.0014899738818382
V,2024-08-06 00:00:00-04:00,256.62,260.49,255.88,258.18,486433,2024-08-06 00:00:00.000000,0.9891424775123596,-0.0109168955388653
V,2024-08-07 00:00:00-04:00,259.685,262.015,256.35,256.51,325863,2024-08-07 00:00:00.000000,0.9809839725494384,-0.0191991574203317
V,2024-08-08 00:00:00-04:00,258.08,260.405,257.97,259.75,338331,2024-08-08 00:00:00.000000,0.9950940608978271,-0.0049180127259047
V,2024-08-09 00:00:00-04:00,259.47,261.505,259.195,259.89,317237,2024-08-09 00:00:00.000000,,
V,2024-08-12 00:00:00-04:00,260.325,261.56,259.26,259.68,510416,2024-08-12 00:00:00.000000,0.9960298538208008,-0.0039780481310782
V,2024-08-13 00:00:00-04:00,260.405,261.615,259.31,260.23,473795,2024-08-13 00:00:00.000000,,
V,2024-08-14 00:00:00-04:00,260.58,261.49,258.78,261.11,293120,2024-08-14 00:00:00.000000,,
V,2024-08-15 00:00:00-04:00,263.01,267.36,263.01,266.825,214545,2024-08-15 00:00:00.000000,,
V,2024-08-16 00:00:00-04:00,266.705,268.425,265.65,267.425,119292,2024-08-16 00:00:00.000000,0.999970555305481,-2.9445128022570237e-05
V,2024-08-19 00:00:00-04:00,267.545,268.18,265.28,266.32,126248,2024-08-19 00:00:00.000000,0.999963402748108,-3.659792158785227e-05
V,2024-08-20 00:00:00-04:00,266.895,267.99,265.88,267.92,160267,2024-08-20 00:00:00.000000,0.999926745891571,-7.325679164219433e-05
V,2024-08-21 00:00:00-04:00,268.96,269.14,267.44,268.125,123836,2024-08-21 00:00:00.000000,0.9999802708625792,-1.97293320426458e-05
V,2024-08-22 00:00:00-04:00,268.675,269.335,266.57,267.99,165064,2024-08-22 00:00:00.000000,0.9989846348762512,-0.0010158809561177
V,2024-08-23 00:00:00-04:00,268.7,269.21,265.33,267.385,111492,2024-08-23 00:00:00.000000,0.9998846530914308,-0.0001153535615355
V,2024-08-26 00:00:00-04:00,267.98,270.33,267.73,268.24,138524,2024-08-26 00:00:00.000000,0.999996542930603,-3.4570753726508363e-06
V,2024-08-27 00:00:00-04:00,268.42,270.915,267.965,270.74,140891,2024-08-27 00:00:00.000000,0.9994597733020782,-0.0005403726729397
V,2024-08-28 00:00:00-04:00,271.05,271.96,267.68,269.23,166915,2024-08-28 00:00:00.000000,0.9999994039535522,-5.960466253896608e-07
V,2024-08-29 00:00:00-04:00,270.885,275.98,270.45,274.31,259771,2024-08-29 00:00:00.000000,,
V,2024-08-30 00:00:00-04:00,274.995,276.91,274.33,276.38,150252,2024-08-30 00:00:00.000000,0.9999887943267822,-1.1205736001798597e-05
PG,2024-08-05 00:00:00-04:00,170.29,170.64,166.76,168.06,198370,2024-08-05 00:00:00.000000,0.9993976354599,-0.0006025460345072
PG,2024-08-06 00:00:00-04:00,168.29,170.31,167.905,168.08,189833,2024-08-06 00:00:00.000000,0.9999905824661256,-9.417578219762272e-06
PG,2024-08-07 00:00:00-04:00,168.32,171.705,168.12,170.07,192979,2024-08-07 00:00:00.000000,,
PG,2024-08-08 00:00:00-04:00,169.165,171.495,169.06,170.89,165206,2024-08-08 00:00:00.000000,,
PG,2024-08-09 00:00:00-04:00,169.91,171.25,169.685,170.49,97385,2024-08-09 00:00:00.000000,,
PG,2024-08-12 00:00:00-04:00,169.32,169.32,166.24,166.8,150792,2024-08-12 00:00:00.000000,0.997862994670868,-0.0021392919833293
PG,2024-08-13 00:00:00-04:00,167.42,167.77,166.485,167.335,81697,2024-08-13 00:00:00.000000,,
PG,2024-08-14 00:00:00-04:00,166.16,169.44,165.82,168.86,164925,2024-08-14 00:00:00.000000,,
PG,2024-08-15 00:00:00-04:00,169.405,169.54,166.805,167.865,131138,2024-08-15 00:00:00.000000,0.9999843835830688,-1.5616538868660713e-05
PG,2024-08-16 00:00:00-04:00,167.88,168.35,166.82,167.94,122764,2024-08-16 00:00:00.000000,,
PG,2024-08-19 00:00:00-04:00,168.24,169.2,168.22,168.4,90219,2024-08-19 00:00:00.000000,,
PG,2024-08-20 00:00:00-04:00,168.68,170.54,168.15,170.4,104616,2024-08-20 00:00:00.000000,0.9999905824661256,-9.417578219762272e-06
PG,2024-08-21 00:00:00-04:00,170.37,171.84,169.62,170.18,89698,2024-08-21 00:00:00.000000,,
PG,2024-08-22 00:00:00-04:00,170.97,171.0,169.185,170.16,116504,2024-08-22 00:00:00.000000,,
PG,2024-08-23 00:00:00-04:00,169.915,170.11,168.305,169.12,102084,2024-08-23 00:00:00.000000,,
PG,2024-08-26 00:00:00-04:00,168.855,170.965,168.855,170.36,173594,2024-08-26 00:00:00.000000,,
PG,2024-08-27 00:00:00-04:00,170.905,171.0,169.11,169.245,140601,2024-08-27 00:00:00.000000,0.9999983310699464,-1.668931446376249e-06
PG,2024-08-28 00:00:00-04:00,170.01,171.095,168.585,169.04,306202,2024-08-28 00:00:00.000000,,
PG,2024-08-29 00:00:00-04:00,169.425,170.585,168.96,170.05,240869,2024-08-29 00:00:00.000000,0.9999884366989136,-1.156336794190717e-05
PG,2024-08-30 00:00:00-04:00,170.33,171.87,169.705,171.53,112485,2024-08-30 00:00:00.000000,0.9999977350234984,-2.264979066527993e-06
JPM,2024-08-05 00:00:00-04:00,194.12,196.11,190.9,194.92,351762,2024-08-05 00:00:00.000000,0.9634451568126678,-0.0372397135441667
JPM,2024-08-06 00:00:00-04:00,194.9,202.495,194.125,200.355,228924,2024-08-06 00:00:00.000000,0.999987244606018,-1.2755475332663186e-05
JPM,2024-08-07 00:00:00-04:00,203.48,205.67,200.21,200.325,229933,2024-08-07 00:00:00.000000,0.9821437895298004,-0.0180175561636957
JPM,2024-08-08 00:00:00-04:00,202.22,204.88,201.89,204.09,170386,2024-08-08 00:00:00.000000,0.9999892711639404,-1.072889361394357e-05
JPM,2024-08-09 00:00:00-04:00,203.06,206.44,203.055,205.81,78783,2024-08-09 00:00:00.000000,0.904100388288498,-0.1008148757637421
JPM,2024-08-12 00:00:00-04:00,206.66,206.99,203.67,206.22,192178,2024-08-12 00:00:00.000000,0.9376023709774016,-0.0644293313897601
JPM,2024-08-13 00:00:00-04:00,207.17,208.06,205.4,207.99,113103,2024-08-13 00:00:00.000000,0.9998360872268676,-0.000163926208299
JPM,2024-08-14 00:00:00-04:00,207.615,210.735,207.13,210.12,122148,2024-08-14 00:00:00.000000,0.9997602105140686,-0.0002398182400268
JPM,2024-08-15 00:00:00-04:00,212.975,213.88,211.12,211.47,115245,2024-08-15 00:00:00.000000,,
JPM,2024-08-16 00:00:00-04:00,212.13,214.06,211.94,214.045,137408,2024-08-16 00:00:00.000000,0.9980278611183168,-0.0019740861081228
JPM,2024-08-19 00:00:00-04:00,214.06,215.5,213.88,215.43,106106,2024-08-19 00:00:00.000000,,
JPM,2024-08-20 00:00:00-04:00,214.96,215.97,213.7,214.48,116550,2024-08-20 00:00:00.000000,0.9998370707035064,-0.0001629425709132
JPM,2024-08-21 00:00:00-04:00,214.49,214.82,212.905,214.53,96907,2024-08-21 00:00:00.000000,0.9999974966049194,-2.5033982140651005e-06
JPM,2024-08-22 00:00:00-04:00,214.85,216.775,214.85,216.775,169360,2024-08-22 00:00:00.000000,0.9954898059368134,-0.0045203956741505
JPM,2024-08-23 00:00:00-04:00,217.9,219.19,216.56,218.29,175948,2024-08-23 00:00:00.000000,0.9997669458389282,-0.0002330813224128
JPM,2024-08-26 00:00:00-04:00,219.135,219.55,218.05,219.19,162543,2024-08-26 00:00:00.000000,0.9582489927609762,-0.0426476258454518
JPM,2024-08-27 00:00:00-04:00,219.85,220.41,219.23,220.29,101329,2024-08-27 00:00:00.000000,0.9755119681358336,-0.0247928502747707
JPM,2024-08-28 00:00:00-04:00,219.25,222.13,219.215,221.38,140057,2024-08-28 00:00:00.000000,0.9392929673194884,-0.062627849160246
JPM,2024-08-29 00:00:00-04:00,222.17,222.95,219.07,222.31,127020,2024-08-29 00:00:00.000000,0.9998867511749268,-0.0001132552382056
JPM,2024-08-30 00:00:00-04:00,222.16,225.47,222.01,224.8,127767,2024-08-30 00:00:00.000000,0.9999470710754396,-5.293032534550269e-05
LLY,2024-08-05 00:00:00-04:00,764.56,792.8,748.305,775.38,166940,2024-08-05 00:00:00.000000,0.9999694585800172,-3.054188638159599e-05
LLY,2024-08-06 00:00:00-04:00,790.22,806.01,785.99,792.93,134051,2024-08-06 00:00:00.000000,,
LLY,2024-08-07 00:00:00-04:00,776.75,785.06,763.36,773.07,177569,2024-08-07 00:00:00.000000,0.9341808259487152,-0.0680852556926105
LLY,2024-08-08 00:00:00-04:00,874.25,876.77,826.24,845.2,397632,2024-08-08 00:00:00.000000,0.9700771532952784,-0.0303796711681366
LLY,2024-08-09 00:00:00-04:00,865.36,908.36,862.21,892.38,265752,2024-08-09 00:00:00.000000,0.9972190976142884,-0.0027847762783628
LLY,2024-08-12 00:00:00-04:00,902.93,903.255,883.4,884.19,144047,2024-08-12 00:00:00.000000,0.9727208688855172,-0.0276581147409013
LLY,2024-08-13 00:00:00-04:00,895.4,914.215,892.49,908.95,106453,2024-08-13 00:00:00.000000,0.9999684691429138,-3.1531354194105455e-05
LLY,2024-08-14 00:00:00-04:00,911.04,933.88,904.49,931.325,122090,2024-08-14 00:00:00.000000,0.8695517331361771,-0.1397774493887882
LLY,2024-08-15 00:00:00-04:00,935.6,935.6,920.055,928.87,74358,2024-08-15 00:00:00.000000,0.9747781455516816,-0.0255453769000478
LLY,2024-08-16 00:00:00-04:00,927.45,935.67,919.99,921.17,66702,2024-08-16 00:00:00.000000,0.999951720237732,-4.828092777330243e-05
LLY,2024-08-19 00:00:00-04:00,923.06,926.0,917.95,921.72,86689,2024-08-19 00:00:00.000000,0.9805894096692404,-0.01960144967113
LLY,2024-08-20 00:00:00-04:00,932.75,966.79,932.75,949.77,103593,2024-08-20 00:00:00.000000,0.9116305708885192,-0.0925204467532943
LLY,2024-08-21 00:00:00-04:00,950.995,956.26,939.58,951.41,72700,2024-08-21 00:00:00.000000,0.999534567197164,-0.0004655411503033
LLY,2024-08-22 00:00:00-04:00,952.985,971.53,949.38,954.38,77584,2024-08-22 00:00:00.000000,0.999769389629364,-0.0002306369652962
LLY,2024-08-23 00:00:00-04:00,952.84,960.01,944.85,952.65,43328,2024-08-23 00:00:00.000000,0.9996482729911804,-0.000351788879272
LLY,2024-08-26 00:00:00-04:00,946.83,954.7,944.2,949.95,34188,2024-08-26 00:00:00.000000,0.6607454121112823,-0.414386668978095
LLY,2024-08-27 00:00:00-04:00,953.85,971.88,950.93,954.295,59911,2024-08-27 00:00:00.000000,0.9579494595527648,-0.042960258610904
LLY,2024-08-28 00:00:00-04:00,946.94,957.02,944.255,950.04,44783,2024-08-28 00:00:00.000000,0.9922435879707336,-0.0077866494504655
LLY,2024-08-29 00:00:00-04:00,953.62,957.315,936.22,940.32,55098,2024-08-29 00:00:00.000000,0.9999923706054688,-7.629423635228488e-06
LLY,2024-08-30 00:00:00-04:00,944.215,960.3,940.99,960.3,71264,2024-08-30 00:00:00.000000,0.9995084404945374,-0.0004916803604429
MA,2024-08-05 00:00:00-04:00,455.46,460.98,439.73,442.04,217871,2024-08-05 00:00:00.000000,0.9991181691487632,-0.0008822198927914
MA,2024-08-06 00:00:00-04:00,443.18,455.4,442.3,448.39,131776,2024-08-06 00:00:00.000000,,
MA,2024-08-07 00:00:00-04:00,451.36,456.69,449.22,449.915,76369,2024-08-07 00:00:00.000000,,
MA,2024-08-08 00:00:00-04:00,452.465,456.13,452.07,455.61,64799,2024-08-08 00:00:00.000000,0.9998494386672974,-0.0001505726681978
MA,2024-08-09 00:00:00-04:00,456.3,458.69,453.85,456.88,62457,2024-08-09 00:00:00.000000,0.9988958835601808,-0.0011047264254137
MA,2024-08-12 00:00:00-04:00,458.0,458.23,454.03,455.66,64140,2024-08-12 00:00:00.000000,0.9999512434005736,-4.875778806789958e-05
MA,2024-08-13 00:00:00-04:00,458.285,459.62,455.06,459.21,89294,2024-08-13 00:00:00.000000,,
MA,2024-08-14 00:00:00-04:00,458.69,460.4,456.3,459.98,61523,2024-08-14 00:00:00.000000,1.0,0.0
MA,2024-08-15 00:00:00-04:00,464.24,468.88,464.065,468.7,78648,2024-08-15 00:00:00.000000,0.9999102354049684,-8.976862411411332e-05
MA,2024-08-16 00:00:00-04:00,466.925,470.01,466.135,468.63,50243,2024-08-16 00:00:00.000000,0.996405988931656,-0.0036004850424682
MA,2024-08-19 00:00:00-04:00,469.44,470.1,465.69,466.82,84474,2024-08-19 00:00:00.000000,0.999947428703308,-5.257267861094553e-05
MA,2024-08-20 00:00:00-04:00,468.005,469.295,465.65,469.04,116118,2024-08-20 00:00:00.000000,0.9923730492591858,-0.0076561846682932
MA,2024-08-21 00:00:00-04:00,468.355,469.0,464.8,467.94,86369,2024-08-21 00:00:00.000000,0.9999974966049194,-2.5033982140651005e-06
MA,2024-08-22 00:00:00-04:00,468.68,470.73,466.735,468.97,96180,2024-08-22 00:00:00.000000,,
MA,2024-08-23 00:00:00-04:00,469.64,469.925,461.935,466.46,78119,2024-08-23 00:00:00.000000,0.9999953508377076,-4.649173099868976e-06
MA,2024-08-26 00:00:00-04:00,467.64,470.445,467.305,468.85,69939,2024-08-26 00:00:00.000000,0.9967828691005708,-0.0032223169909185
MA,2024-08-27 00:00:00-04:00,470.505,475.37,468.475,475.09,82806,2024-08-27 00:00:00.000000,0.745775580406189,-0.293330554591671
MA,2024-08-28 00:00:00-04:00,474.275,476.24,468.9,472.05,67850,2024-08-28 00:00:00.000000,0.9998670518398284,-0.0001329569985615
MA,2024-08-29 00:00:00-04:00,475.06,481.71,474.72,480.64,110978,2024-08-29 00:00:00.000000,0.9529054164886476,-0.048239628428967
MA,2024-08-30 00:00:00-04:00,482.57,485.41,479.935,483.0,85024,2024-08-30 00:00:00.000000,,
HD,2024-08-05 00:00:00-04:00,349.925,353.9,345.57,350.0,170487,2024-08-05 00:00:00.000000,0.9977899193763732,-0.0022125264561306
HD,2024-08-06 00:00:00-04:00,348.82,358.575,347.6,354.01,87314,2024-08-06 00:00:00.000000,,
HD,2024-08-07 00:00:00-04:00,354.31,356.09,342.3,342.33,134262,2024-08-07 00:00:00.000000,0.9946443438529968,-0.0053700490854728
HD,2024-08-08 00:00:00-04:00,341.82,348.73,341.625,348.48,105842,2024-08-08 00:00:00.000000,0.99631267786026,-0.0036941370697404
HD,2024-08-09 00:00:00-04:00,348.12,351.395,345.6,348.64,91748,2024-08-09 00:00:00.000000,0.8565481603145599,-0.1548447335932075
HD,2024-08-12 00:00:00-04:00,350.95,350.95,342.3,345.73,168454,2024-08-12 00:00:00.000000,0.9224638640880584,-0.0807070755549484
HD,2024-08-13 00:00:00-04:00,341.78,353.2,339.7,350.09,190977,2024-08-13 00:00:00.000000,0.9704822968034184,-0.0299621178548324
HD,2024-08-14 00:00:00-04:00,349.91,359.62,349.91,355.77,239023,2024-08-14 00:00:00.000000,0.9561082621415457,-0.0448841274245226
HD,2024-08-15 00:00:00-04:00,363.5,365.22,358.31,360.15,135746,2024-08-15 00:00:00.000000,0.9999582767486572,-4.172412178183652e-05
HD,2024-08-16 00:00:00-04:00,360.2,363.62,360.13,362.03,110535,2024-08-16 00:00:00.000000,0.9999845027923584,-1.549732772456454e-05
HD,2024-08-19 00:00:00-04:00,362.53,364.69,362.4,363.12,183292,2024-08-19 00:00:00.000000,0.9959876736005148,-0.0040203973772185
HD,2024-08-20 00:00:00-04:00,360.795,367.57,360.795,367.31,170881,2024-08-20 00:00:00.000000,0.999999701976776,-2.98023268285883e-07
HD,2024-08-21 00:00:00-04:00,370.99,372.74,368.695,370.555,146592,2024-08-21 00:00:00.000000,0.9952751755714416,-0.0047360216955011
HD,2024-08-22 00:00:00-04:00,372.03,372.22,364.63,365.32,127263,2024-08-22 00:00:00.000000,0.9999903440475464,-9.655999072622277e-06
HD,2024-08-23 00:00:00-04:00,367.0,376.28,365.45,375.65,140171,2024-08-23 00:00:00.000000,0.980355143547058,-0.0198403815908648
HD,2024-08-26 00:00:00-04:00,377.36,378.37,373.37,374.14,110069,2024-08-26 00:00:00.000000,,
HD,2024-08-27 00:00:00-04:00,372.88,373.925,371.07,373.0,75693,2024-08-27 00:00:00.000000,0.9895938634872437,-0.0104606589262747
HD,2024-08-28 00:00:00-04:00,373.24,375.41,370.31,372.79,106325,2024-08-28 00:00:00.000000,0.9999648928642272,-3.510775204261985e-05
HD,2024-08-29 00:00:00-04:00,372.84,373.315,367.025,367.24,97971,2024-08-29 00:00:00.000000,0.9982023239135742,-0.0017992938451765
HD,2024-08-30 00:00:00-04:00,369.17,370.115,365.0,368.635,110092,2024-08-30 00:00:00.000000,0.9895938634872437,-0.0104606589262747
CVX,2024-08-05 00:00:00-04:00,144.5,145.7,143.445,144.71,359565,2024-08-05 00:00:00.000000,0.7699653804302216,-0.2614097256253919
CVX,2024-08-06 00:00:00-04:00,144.1,145.08,143.2,143.38,200154,2024-08-06 00:00:00.000000,0.8021538257598877,-0.2204548868142806
CVX,2024-08-07 00:00:00-04:00,144.805,145.725,142.3,142.43,327763,2024-08-07 00:00:00.000000,,
CVX,2024-08-08 00:00:00-04:00,143.025,144.8,142.88,144.49,229793,2024-08-08 00:00:00.000000,,
CVX,2024-08-09 00:00:00-04:00,144.12,146.06,143.29,145.05,220721,2024-08-09 00:00:00.000000,,
CVX,2024-08-12 00:00:00-04:00,145.665,146.68,144.28,145.04,181918,2024-08-12 00:00:00.000000,0.999918798605601,-8.120469141075285e-05
CVX,2024-08-13 00:00:00-04:00,143.775,144.55,143.06,144.16,199565,2024-08-13 00:00:00.000000,0.998376965522766,-0.0016243530245827
CVX,2024-08-14 00:00:00-04:00,144.115,145.21,143.475,144.64,89861,2024-08-14 00:00:00.000000,,
CVX,2024-08-15 00:00:00-04:00,145.63,147.52,145.63,146.76,106589,2024-08-15 00:00:00.000000,0.9985007643699646,-0.0015003606083181
CVX,2024-08-16 00:00:00-04:00,146.06,147.595,145.75,147.27,149117,2024-08-16 00:00:00.000000,,
CVX,2024-08-19 00:00:00-04:00,146.06,147.72,145.98,146.81,164092,2024-08-19 00:00:00.000000,,
CVX,2024-08-20 00:00:00-04:00,146.32,146.32,144.57,144.71,283961,2024-08-20 00:00:00.000000,0.9998043477535248,-0.0001956713888728
CVX,2024-08-21 00:00:00-04:00,145.62,146.63,144.59,145.29,140132,2024-08-21 00:00:00.000000,0.7088077664375305,-0.3441709225877363
CVX,2024-08-22 00:00:00-04:00,145.35,146.28,145.14,145.8,76861,2024-08-22 00:00:00.000000,0.9656499326229095,-0.0349538990373523
CVX,2024-08-23 00:00:00-04:00,146.525,148.08,146.39,147.58,114379,2024-08-23 00:00:00.000000,,
CVX,2024-08-26 00:00:00-04:00,149.37,150.005,147.56,148.57,101974,2024-08-26 00:00:00.000000,0.9789060056209564,-0.0213196516626183
CVX,2024-08-27 00:00:00-04:00,148.475,149.53,146.77,147.0,108633,2024-08-27 00:00:00.000000,0.9790039658546448,-0.0212195855357818
CVX,2024-08-28 00:00:00-04:00,146.335,147.09,145.48,146.02,160037,2024-08-28 00:00:00.000000,,
CVX,2024-08-29 00:00:00-04:00,146.79,148.155,145.46,147.47,121325,2024-08-29 00:00:00.000000,,
CVX,2024-08-30 00:00:00-04:00,146.385,148.06,145.755,147.89,192065,2024-08-30 00:00:00.000000,,
MRK,2024-08-05 00:00:00-04:00,114.83,115.12,111.36,112.34,494142,2024-08-05 00:00:00.000000,0.9999364614486694,-6.354056998982791e-05
MRK,2024-08-06 00:00:00-04:00,112.25,113.02,110.935,111.04,257463,2024-08-06 00:00:00.000000,0.9972532391548156,-0.0027505401148409
MRK,2024-08-07 00:00:00-04:00,111.625,112.54,110.73,112.5,239729,2024-08-07 00:00:00.000000,,
MRK,2024-08-08 00:00:00-04:00,113.235,114.19,112.59,113.9,384524,2024-08-08 00:00:00.000000,0.9948503573735556,-0.0051629477333877
